tech,window,time,device,dtype,vd,vg,vs,vb,vgs,vds,vbs,clamp_class,nn_id,nn_qg,nn_qd,nn_qs,nn_qb,nn_cgg,nn_cgd,nn_cgs,nn_cdg,nn_cdd,os_id,os_qg,os_qd,os_qs,os_qb,os_cgg,os_cgd,os_cgs,os_cdg,os_cdd
TSMC16,RISE,4.1499999999999996e-10,Mpc,pmos,0.8014097174831651,0.0,0.8,0.8,-0.8,0.001409717483165096,0.0,REV,0.0,-1.2157408716220803e-16,6.003363879132456e-17,6.041840051097323e-17,1.122047859910237e-18,2.650144707904062e-16,-1.0073033187811381e-16,-6.7697892865102355e-18,-1.3257576113312814e-16,9.977449150111285e-17,-7.289043812974683e-07,-1.2248101045980729e-16,6.074016252106723e-17,6.061621848708323e-17,1.1246294516568342e-18,2.652389287902908e-16,-1.321400767364665e-16,-1.3194685205382116e-16,-1.3205367246321598e-16,1.100354811817208e-16
TSMC16,RISE,4.1499999999999996e-10,Mpt,pmos,0.48,0.8014097174831651,0.7042478549287918,0.8,0.09716186255437331,-0.22424785492879185,0.09575214507120822,FREE,0.0,2.989577196673933e-17,-2.1161883677537124e-17,-9.062226918820032e-18,3.283386296178285e-19,1.0351338135953425e-16,-5.083762222251959e-17,7.587018843989041e-19,-5.266850803346421e-17,5.092646229891005e-17,-0.0,4.244977460669624e-17,-2.6903600054509425e-17,-1.5747579936589544e-17,2.014053844027273e-19,1.007666310452458e-16,-4.8907285993347196e-17,-5.070733764499612e-17,-4.8907288405142865e-17,4.8907286135297447e-17
TSMC16,RISE,4.2e-10,Mnc,nmos,0.8014057130112258,0.0,0.0,0.0,0.0,0.8014057130112258,0.0,FREE,-4.994401337350036e-10,-4.35713366010807e-17,4.10565231449443e-17,2.7607398684851435e-18,-2.4592641234874306e-19,9.608887399703002e-17,-4.6278718267249543e-17,7.74745990711769e-19,-4.4426049598322484e-17,4.645612019897368e-17,-0.0,-4.908653883222884e-17,4.377287489822024e-17,5.491314805518937e-18,-1.7765087151033922e-19,9.792777818528273e-17,-4.614724325486723e-17,-5.033407733028255e-17,-4.614750327698141e-17,4.6147254945132625e-17
TSMC16,RISE,4.2e-10,Mnt,nmos,0.48,0.0,0.7042478512324677,0.0,-0.7042478512324677,-0.2242478512324677,-0.7042478512324677,REV,0.0,-1.2948438906781408e-18,-3.2770855566520373e-18,5.4935975737370516e-18,-9.216681264068738e-19,1.0272054009789613e-16,-4.956639268644499e-17,2.5114936830429797e-19,-4.8880057888382097e-17,5.2739512273918704e-17,-0.0,-6.788172449093848e-17,2.8783120223844294e-17,3.927625519128363e-17,-1.7765092418944192e-19,9.50719947873694e-17,-4.72041232624032e-17,-4.6421413924963934e-17,-4.7204123262434236e-17,4.720412338784882e-17
TSMC16,RISE,4.2e-10,Mpc,pmos,0.8014057130112258,0.0,0.8,0.8,-0.8,0.0014057130112257177,0.0,REV,0.0,-1.2157370944908606e-16,6.003326377375979e-17,6.041839851569131e-17,1.122047159634965e-18,2.6501452585474185e-16,-1.0073211454261697e-16,-6.769761661943042e-18,-1.325755627644212e-16,9.978101462107947e-17,-7.268302626428635e-07,-1.2248048130931007e-16,6.073972188730837e-17,6.06161299703443e-17,1.1246294516574122e-18,2.6523875673032456e-16,-1.3213971105893029e-16,-1.3194704567139113e-16,-1.3205355751358275e-16,1.1003527121665736e-16
TSMC16,RISE,4.2e-10,Mpt,pmos,0.48,0.8014057130112258,0.7042478512324677,0.8,0.09715786177875807,-0.2242478512324677,0.09575214876753235,FREE,0.0,2.989567114907692e-17,-2.1161835840616588e-17,-9.062176038902767e-18,3.283407304424353e-19,1.0351330598836411e-16,-5.0837624188395834e-17,7.586964822717607e-19,-5.266844462864183e-17,5.0926454012335645e-17,-0.0,4.2449371276849344e-17,-2.6903404206592415e-17,-1.5747377067841015e-17,2.014099975840881e-19,1.0076669660054873e-16,-4.8907312448397354e-17,-5.0707376746395606e-17,-4.890731486053412e-17,4.890731259034998e-17
TSMC16,RISE,4.25e-10,Mnc,nmos,0.801401818653974,0.0,0.0,0.0,0.0,0.801401818653974,0.0,FREE,-4.857732203746483e-10,-4.3571137916566515e-17,4.1056322928998194e-17,2.7607413999170645e-18,-2.4592641234874306e-19,9.608879630924913e-17,-4.627872789514021e-17,7.747500642266399e-19,-4.442605212027891e-17,4.64561410929823e-17,-0.0,-4.9086359118357234e-17,4.3772695184303104e-17,5.491314805564011e-18,-1.7765087150988116e-19,9.792778854755154e-17,-4.614725361954355e-17,-5.033407732787505e-17,-4.6147513640754776e-17,4.6147265309767837e-17
TSMC16,RISE,4.25e-10,Mnt,nmos,0.48,0.0,0.7042478477462634,0.0,-0.7042478477462634,-0.22424784774626338,-0.7042478477462634,REV,0.0,-1.2948438906781408e-18,-3.2770855566520373e-18,5.4935975737370516e-18,-9.216681264068738e-19,1.0272054009789613e-16,-4.956639268644499e-17,2.5114936830429797e-19,-4.8880057888382097e-17,5.2739512273918704e-17,-0.0,-6.788172432910395e-17,2.878312022384429e-17,3.9276255029449105e-17,-1.7765092418944152e-19,9.507199479780243e-17,-4.72041232624032e-17,-4.6421413935396964e-17,-4.7204123262434236e-17,4.720412338784882e-17
TSMC16,RISE,4.25e-10,Mpc,pmos,0.801401818653974,0.0,0.8,0.8,-0.8,0.0014018186539739297,0.0,REV,0.0,-1.2157336850496083e-16,6.003292121070609e-17,6.041840153517032e-17,1.122045759084421e-18,2.650147414799528e-16,-1.0073410999852393e-16,-6.76973455979713e-18,-1.3257543515826414e-16,9.978712950380198e-17,-7.24813320474027e-07,-1.2247996671076047e-16,6.073929337087201e-17,6.061604388823048e-17,1.1246294516579743e-18,2.652385893989709e-16,-1.3213935546523938e-16,-1.319472339337284e-16,-1.3205344572306837e-16,1.1003506703368236e-16
TSMC16,RISE,4.25e-10,Mpt,pmos,0.48,0.801401818653974,0.7042478477462634,0.8,0.09715397090771061,-0.22424784774626338,0.09575215225373668,FREE,0.0,2.989559049495896e-17,-2.116179863413176e-17,-9.062133291544506e-18,3.283414307173042e-19,1.035133040146929e-16,-5.0837638167299e-17,7.586930742314707e-19,-5.2668433578753285e-17,5.092647603126952e-17,-0.0,4.244897903198592e-17,-2.690321374398603e-17,-1.5747179771912344e-17,2.0141448391245485e-19,1.0076676035472883e-16,-4.8907338176146784e-17,-5.070741477394124e-17,-4.890734058861528e-17,4.890733831810172e-17
TSMC16,RISE,4.2999999999999996e-10,Mnc,nmos,0.8013979663928383,0.0,0.0,0.0,0.0,0.8013979663928383,0.0,FREE,-4.684437228373903e-10,-4.3570959100580576e-17,4.1056158045532596e-17,2.7607291007117016e-18,-2.4592804566372193e-19,9.608880285753734e-17,-4.627872943106742e-17,7.747540951600885e-19,-4.442601042201761e-17,4.645613361868375e-17,-0.0,-4.908618134706587e-17,4.37725174129667e-17,5.491314805608597e-18,-1.77650871509428e-19,9.792779879785541e-17,-4.61472638722289e-17,-5.033407732549355e-17,-4.614752389254692e-17,4.6147275562412527e-17
TSMC16,RISE,4.2999999999999996e-10,Mnt,nmos,0.48,0.0,0.7042478442421158,0.0,-0.7042478442421158,-0.22424784424211586,-0.7042478442421158,REV,0.0,-1.2948438906781408e-18,-3.2770855566520373e-18,5.4935975737370516e-18,-9.216681264068738e-19,1.0272054009789613e-16,-4.956639268644499e-17,2.5114936830429797e-19,-4.8880057888382097e-17,5.2739512273918704e-17,-0.0,-6.788172416643647e-17,2.8783120223844294e-17,3.9276254866781617e-17,-1.776509241894411e-19,9.507199480828916e-17,-4.72041232624032e-17,-4.6421413945883687e-17,-4.7204123262434236e-17,4.720412338784882e-17
TSMC16,RISE,4.2999999999999996e-10,Mpc,pmos,0.8013979663928383,0.0,0.8,0.8,-0.8,0.0013979663928382902,0.0,REV,0.0,-1.215729974780293e-16,6.003256422502983e-17,6.041838819419033e-17,1.122045058809148e-18,2.6501495793093227e-16,-1.0073597060585466e-16,-6.7697075241483255e-18,-1.3257526590501904e-16,9.979341672971049e-17,-7.228181386764732e-07,-1.2247945767613442e-16,6.073886948727318e-17,6.06159587372027e-17,1.1246294516585302e-18,2.6523842387378843e-16,-1.321390037429567e-16,-1.319474201308286e-16,-1.3205333513924986e-16,1.1003486506605454e-16
TSMC16,RISE,4.2999999999999996e-10,Mpt,pmos,0.48,0.8013979663928383,0.7042478442421158,0.8,0.0971501221507225,-0.22424784424211586,0.0957521557578842,FREE,0.0,2.9895489677326444e-17,-2.1161756112444367e-17,-9.06207639614912e-18,3.2834283126704293e-19,1.0351325197293124e-16,-5.083760911776225e-17,7.586894049109804e-19,-5.2668439399492613e-17,5.092646927107929e-17,-0.0,4.244859102967607e-17,-2.6903025340089613e-17,-1.574698461133227e-17,2.0141892174580886e-19,1.0076682341965202e-16,-4.890736362594536e-17,-5.070745239016867e-17,-4.890736603874208e-17,4.890736376790258e-17
TSMC16,RISE,4.35e-10,Mnc,nmos,0.8013942699245677,0.0,0.0,0.0,0.0,0.8013942699245677,0.0,FREE,-4.55541957370368e-10,-4.3570760416237086e-17,4.1055963718886397e-17,2.7607231096994326e-18,-2.4592641234874306e-19,9.60888393000983e-17,-4.627875433600967e-17,7.747577030039038e-19,-4.4426025306180924e-17,4.6456138716730284e-17,-0.0,-4.9086010765151e-17,4.377234683100862e-17,5.491314805651371e-18,-1.7765087150899323e-19,9.792780863366042e-17,-4.6147273710319063e-17,-5.0334077323208397e-17,-4.614753372978003e-17,4.6147285400463677e-17
TSMC16,RISE,4.35e-10,Mnt,nmos,0.48,0.0,0.7042478409870652,0.0,-0.7042478409870652,-0.22424784098706518,-0.7042478409870652,REV,0.0,-1.2948438906781408e-18,-3.2770855566520373e-18,5.4935975737370516e-18,-9.216681264068738e-19,1.0272054009789613e-16,-4.956639268644499e-17,2.5114936830429797e-19,-4.8880057888382097e-17,5.2739512273918704e-17,-0.0,-6.788172401533241e-17,2.8783120223844294e-17,3.9276254715677554e-17,-1.776509241894407e-19,9.507199481803042e-17,-4.7204123262403206e-17,-4.642141395562495e-17,-4.7204123262434236e-17,4.720412338784882e-17
TSMC16,RISE,4.35e-10,Mpc,pmos,0.8013942699245677,0.0,0.8,0.8,-0.8,0.0013942699245677037,0.0,REV,0.0,-1.2157264316450797e-16,6.003221084636008e-17,6.041838830975164e-17,1.1220440083962402e-18,2.6501500547665104e-16,-1.0073789241027439e-16,-6.769679244630836e-18,-1.3257504239799719e-16,9.979953694832981e-17,-7.209036700928095e-07,-1.2247896922912355e-16,6.073846274707551e-17,6.061587703038899e-17,1.1246294516590638e-18,2.6523826504033235e-16,-1.3213866627081346e-16,-1.319475987695158e-16,-1.320532290260594e-16,1.1003467127407838e-16
TSMC16,RISE,4.35e-10,Mpt,pmos,0.48,0.8013942699245677,0.7042478409870652,0.8,0.09714642893750258,-0.22424784098706518,0.09575215901293488,FREE,0.0,2.9895388859710523e-17,-2.1161697645140855e-17,-9.06203474611158e-18,3.2834353154191185e-19,1.0351316493732431e-16,-5.083759557598581e-17,7.586843178444719e-19,-5.2668409736014444e-17,5.092646883300608e-17,-0.0,4.2448218713254155e-17,-2.690284455551773e-17,-1.5746797337841032e-17,2.0142318010460843e-19,1.0076688393556775e-16,-4.8907388046648706e-17,-5.07074884864391e-17,-4.890739045976039e-17,4.890738818860812e-17
TSMC16,RISE,4.4e-10,Mnc,nmos,0.80139054401009,0.0,0.0,0.0,0.0,0.80139054401009,0.0,FREE,-4.3872436550515953e-10,-4.3570661074099034e-17,4.105581061326902e-17,2.760776873178757e-18,-2.4592641234874306e-19,9.608877192398947e-17,-4.627876933465372e-17,7.747617188396106e-19,-4.442604892356812e-17,4.645615700295149e-17,-0.0,-4.9085838824337294e-17,4.377217489015136e-17,5.491314805694486e-18,-1.7765087150855496e-19,9.792781854786064e-17,-4.614728362682262e-17,-5.0334077320905065e-17,-4.6147543645419705e-17,4.61472953169279e-17
TSMC16,RISE,4.4e-10,Mnt,nmos,0.48,0.0,0.7042478376368,0.0,-0.7042478376368,-0.2242478376368,-0.7042478376368,REV,0.0,-1.2948438906781408e-18,-3.2770855566520373e-18,5.4935975737370516e-18,-9.216681264068738e-19,1.0272054009789613e-16,-4.956639268644499e-17,2.5114936830429797e-19,-4.8880057888382097e-17,5.2739512273918704e-17,-0.0,-6.788172385980836e-17,2.8783120223844294e-17,3.92762545601535e-17,-1.776509241894403e-19,9.507199482805663e-17,-4.7204123262403206e-17,-4.6421413965651154e-17,-4.7204123262434236e-17,4.720412338784882e-17
TSMC16,RISE,4.4e-10,Mpc,pmos,0.80139054401009,0.0,0.8,0.8,-0.8,0.001390544010089978,0.0,REV,0.0,-1.2157230222175587e-16,6.003185746877539e-17,6.041840074458423e-17,1.1220440083962402e-18,2.6501519016164824e-16,-1.0073976445397817e-16,-6.769654231815106e-18,-1.325748773006258e-16,9.98055461980223e-17,-7.189739914537085e-07,-1.2247847689238745e-16,6.07380527674948e-17,6.061579467323305e-17,1.1246294516596016e-18,2.652381049391937e-16,-1.3213832613593049e-16,-1.3194777880326018e-16,-1.3205312206598665e-16,1.1003447594596874e-16
TSMC16,RISE,4.4e-10,Mpt,pmos,0.48,0.80139054401009,0.7042478376368,0.8,0.09714270637329003,-0.2242478376368,0.09575216236320006,FREE,0.0,2.989532836914897e-17,-2.1161660438685018e-17,-9.06201356283047e-18,3.283456323665195e-19,1.0351311971478096e-16,-5.083763190640903e-17,7.586810923253074e-19,-5.266838638676369e-17,5.0926474500309966e-17,-0.0,4.2447843434232376e-17,-2.6902662330717708e-17,-1.574660857590034e-17,2.014274723856734e-19,1.0076694493328496e-16,-4.89074126620307e-17,-5.0707524869840605e-17,-4.890741507545993e-17,4.890741280399232e-17
TSMC16,RISE,4.4499999999999996e-10,Mnc,nmos,0.8013872398814624,0.0,0.0,0.0,0.0,0.8013872398814624,0.0,FREE,-4.2725167205077284e-10,-4.357050212672487e-17,4.1055657507850036e-17,2.7607710312235756e-18,-2.4592641234874306e-19,9.608881705639255e-17,-4.6278757686385194e-17,7.747644654118275e-19,-4.442604209739598e-17,4.6456178307740644e-17,-0.0,-4.908568634776185e-17,4.3772022413537295e-17,5.491314805732721e-18,-1.776508715081663e-19,9.79278273397765e-17,-4.61472924207811e-17,-5.0334077318862445e-17,-4.614755243861208e-17,4.6147304110851516e-17
TSMC16,RISE,4.4499999999999996e-10,Mnt,nmos,0.48,0.0,0.7042478342953614,0.0,-0.7042478342953614,-0.22424783429536144,-0.7042478342953614,REV,0.0,-1.2948438906781408e-18,-3.2770855566520373e-18,5.4935975737370516e-18,-9.216681264068738e-19,1.0272054009789613e-16,-4.956639268644499e-17,2.5114936830429797e-19,-4.8880057888382097e-17,5.2739512273918704e-17,-0.0,-6.788172370469407e-17,2.8783120223844294e-17,3.9276254405039216e-17,-1.776509241894399e-19,9.507199483805643e-17,-4.72041232624032e-17,-4.642141397565096e-17,-4.7204123262434236e-17,4.720412338784882e-17
TSMC16,RISE,4.4499999999999996e-10,Mpc,pmos,0.8013872398814624,0.0,0.8,0.8,-0.8,0.0013872398814623876,0.0,REV,0.0,-1.2157199136257043e-16,6.003155277162707e-17,6.041839493268476e-17,1.122043658258604e-18,2.6501543589790313e-16,-1.0074142856792584e-16,-6.769630406095032e-18,-1.3257469318425679e-16,9.981116130049029e-17,-7.172628047058538e-07,-1.2247804029085955e-16,6.073768919956837e-17,6.06157216396311e-17,1.1246294516600784e-18,2.6523796296001055e-16,-1.3213802452691873e-16,-1.3194793843308877e-16,-1.3205302721282073e-16,1.1003430273604671e-16
TSMC16,RISE,4.4499999999999996e-10,Mpt,pmos,0.48,0.8013872398814624,0.7042478342953614,0.8,0.09713940558610101,-0.22424783429536144,0.09575216570463863,FREE,0.0,2.9895227551559615e-17,-2.1161633862649914e-17,-9.06194002155109e-18,3.2834633264138844e-19,1.0351305600857182e-16,-5.083763387239437e-17,7.586784469379079e-19,-5.2668347745472396e-17,5.092648867084791e-17,-0.0,4.2447510656631673e-17,-2.690250073429139e-17,-1.574644120110658e-17,2.0143127876629562e-19,1.007669990225795e-16,-4.8907434490989586e-17,-5.070755713112172e-17,-4.890743690470042e-17,4.890743463295316e-17
TSMC16,RISE,4.5e-10,Mnc,nmos,0.8013837136692552,0.0,0.0,0.0,0.0,0.8013837136692552,0.0,FREE,-4.150379599393848e-10,-4.357034317940819e-17,4.105549851397107e-17,2.7607710777858625e-18,-2.4592641234874306e-19,9.608880512394823e-17,-4.6278781684285845e-17,7.747676000377792e-19,-4.4425978935440866e-17,4.6456170130433307e-17,-0.0,-4.908552362259944e-17,4.3771859688333664e-17,5.49131480577353e-18,-1.7765087150775154e-19,9.792783672266915e-17,-4.614730180585364e-17,-5.033407731668256e-17,-4.614756182286704e-17,4.614731349588683e-17
TSMC16,RISE,4.5e-10,Mnt,nmos,0.48,0.0,0.7042478315650254,0.0,-0.7042478315650254,-0.22424783156502537,-0.7042478315650254,REV,0.0,-1.2948438906781408e-18,-3.2770855566520373e-18,5.4935975737370516e-18,-9.216681264068738e-19,1.0272054009789613e-16,-4.956639268644499e-17,2.5114936830429797e-19,-4.8880057888382097e-17,5.2739512273918704e-17,-0.0,-6.788172357794801e-17,2.8783120223844294e-17,3.9276254278293156e-17,-1.776509241894396e-19,9.50719948462274e-17,-4.72041232624032e-17,-4.642141398382193e-17,-4.7204123262434236e-17,4.720412338784882e-17
TSMC16,RISE,4.5e-10,Mpc,pmos,0.8013837136692552,0.0,0.8,0.8,-0.8,0.00138371366925516,0.0,REV,0.0,-1.2157164373552654e-16,6.003122103127045e-17,6.041838009641039e-17,1.1220426078456962e-18,2.6501558295143425e-16,-1.0074325692655943e-16,-6.769608147218185e-18,-1.3257457804347043e-16,9.98171005001314e-17,-7.154364878303454e-07,-1.224775743447119e-16,6.073730119543202e-17,6.061564369761929e-17,1.1246294516605873e-18,2.6523781143574583e-16,-1.3213770266783396e-16,-1.3194810876790882e-16,-1.320529259828212e-16,1.1003411789063291e-16
TSMC16,RISE,4.5e-10,Mpt,pmos,0.48,0.8013837136692552,0.7042478315650254,0.8,0.09713588210422985,-0.22424783156502537,0.0957521684349747,FREE,0.0,2.989516706101397e-17,-2.1161575395386707e-17,-9.061937998268653e-18,3.2834633264138844e-19,1.0351294079829772e-16,-5.0837623679669735e-17,7.586737249097178e-19,-5.2668305782694075e-17,5.0926471881187446e-17,-0.0,4.244715546915654e-17,-2.690232827624928e-17,-1.5746262533896128e-17,2.01435340988871e-19,1.0076705675595181e-16,-4.890745778728333e-17,-5.070759156920917e-17,-4.890746020129479e-17,4.8907457929249e-17
TSMC16,RISE,4.55e-10,Mnc,nmos,0.8013805777714522,0.0,0.0,0.0,0.0,0.8013805777714522,0.0,FREE,-4.0804991062152254e-10,-4.3570184232148984e-17,4.1055327743006055e-17,2.7607829014916714e-18,-2.4592641234874306e-19,9.608882743055166e-17,-4.6278795497618394e-17,7.747708122732349e-19,-4.4426043267394927e-17,4.6456178452557264e-17,-0.0,-4.908537890936401e-17,4.377171497506157e-17,5.491314805809825e-18,-1.7765087150738267e-19,9.792784506700714e-17,-4.614731015213021e-17,-5.033407731474398e-17,-4.614757016841653e-17,4.61473218421303e-17
TSMC16,RISE,4.55e-10,Mnt,nmos,0.48,0.0,0.7042478281980465,0.0,-0.7042478281980465,-0.22424782819804656,-0.7042478281980465,REV,0.0,-1.2948438906781408e-18,-3.2770855566520373e-18,5.4935975737370516e-18,-9.216681264068738e-19,1.0272054009789613e-16,-4.956639268644499e-17,2.5114936830429797e-19,-4.8880057888382097e-17,5.2739512273918704e-17,-0.0,-6.788172342164809e-17,2.8783120223844294e-17,3.9276254121993236e-17,-1.7765092418943918e-19,9.507199485630362e-17,-4.72041232624032e-17,-4.6421413993898156e-17,-4.7204123262434236e-17,4.720412338784882e-17
TSMC16,RISE,4.55e-10,Mpc,pmos,0.8013805777714522,0.0,0.8,0.8,-0.8,0.0013805777714521739,0.0,REV,0.0,-1.215713729878566e-16,6.003094518268034e-17,6.04183855474682e-17,1.1220422577080591e-18,2.6501568320382466e-16,-1.0074486088640707e-16,-6.769586600676824e-18,-1.325744271589598e-16,9.982204539798368e-17,-7.138124535899237e-07,-1.224771599748292e-16,6.073695613979828e-17,6.061557438336986e-17,1.1246294516610399e-18,2.652376766817953e-16,-1.3213741645445405e-16,-1.319482602273382e-16,-1.320528359567182e-16,1.1003395351140426e-16
TSMC16,RISE,4.55e-10,Mpt,pmos,0.48,0.8013805777714522,0.7042478281980465,0.8,0.09713274957340567,-0.22424782819804656,0.0957521718019535,FREE,0.0,2.989506624345118e-17,-2.116154350416035e-17,-9.061871172756828e-18,3.283484334659961e-19,1.0351297040927343e-16,-5.0837625645696665e-17,7.58670213123978e-19,-5.266829631148748e-17,5.092647362431175e-17,-0.0,4.2446839644615605e-17,-2.690217490741981e-17,-1.5746103690762126e-17,2.0143895356633115e-19,1.0076710808998095e-16,-4.8907478505031276e-17,-5.070762218638747e-17,-4.8907480919310014e-17,4.890747864699881e-17
